,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1983,0.0,63.04460762,76.33079388899999,98.0721113,130.80977857000005,62.907706913000005,59.267720792999995,88.90789371,95.77460126,117.23661732,103.36351836600001,12.607164919999997
1984,19.684382059999997,28.46054803,23.37613158,176.75563137,76.69515140600001,59.21784139500001,108.858279402,139.148854995,70.7259845,86.43849724699999,36.034792931999995,35.168733472
1985,59.01304105,48.473157150000006,92.540564602,261.75934192999995,166.825011796,92.74662666100001,95.15684700999999,98.00798097999999,132.78328623,42.880442312,89.566403817,44.06875004
1986,22.311525600000003,20.20541669,99.26785189000002,274.99625298,143.14598080000002,72.87736842,60.504369516,48.22987518,76.886739585,143.46225683,73.930289263,40.77429744
1987,88.95634442000001,85.87131832,199.143790966,166.03254133600004,271.29177165,107.24715488,52.847365186000005,109.40915477000001,89.67800687799999,118.92481212300001,138.719833324,39.481888198
1988,156.70050970799997,44.63101155500001,145.53331616999998,255.23523189999997,139.36844152999998,100.459650999,117.401181589,142.2403985,142.38258088400002,135.668631575,49.88667495999999,0.0
1989,58.623691617000006,112.65663242800001,193.722070525,137.51653426,144.39376907999997,34.746181738,101.44455936,129.244812197,114.7271582,130.69507940000003,87.28799653000002,109.39258101499999
1990,40.22091579,113.57805779999998,195.57011465999997,236.89558439999996,111.15879284,48.120630602999995,73.99777136,105.50925954000002,68.88609175,54.637165481,72.38481669,36.728055923
1991,107.91712799000001,40.832823416,154.475270704,146.41826425999994,256.98339014000004,124.524244614,69.873082783,131.83073998900002,98.46370384,112.16184866,80.78825713999998,34.55980002
1992,22.956647970000002,58.905670961,69.66181419,181.69285914000002,104.42530303500001,109.34146723999999,134.05866858,140.9864579,104.93667587599998,181.82783772999994,74.631741104,45.448130572
1993,129.54095944000002,101.251145147,39.91203332,84.70730844,239.821303784,135.31045769,79.356581437,82.72030994100001,58.640748359999996,80.88045953100001,46.337623065,99.79638694
1994,25.48711085,49.706020636,221.01450352,172.46775466000003,196.71292682,93.13683763000002,155.23362833000002,133.64501153,70.90828415,60.001819045999994,192.44571060400003,38.20626411
1995,31.633745597000004,96.17553385,153.33961685,169.36567059,121.868311843,88.54832918299999,82.88805465,72.48133182000001,98.63806128,126.4139410815,129.8933144,59.24709817
1996,71.15197002000001,145.99472893,172.82701568,171.53181486000003,168.83119306,94.86341941,181.82501949,104.96092424999999,115.97858556000001,135.50965996999997,127.81856446999998,49.312882189999996
1997,46.70345707,3.9450342119999995,93.83146298,305.10063225,80.39726214000001,79.046974505,108.73150524399999,108.3728409,35.19083797900001,149.89505748000002,238.82206739999998,200.790658907
1998,157.69469198,104.174872393,75.69492635000002,200.57145673,195.77494099000006,140.83345609,133.558715988,74.724544654,73.339990033,186.6535678,40.866812849999995,14.06578334
1999,49.156223929999996,10.6683321,219.373824724,149.98338672,69.24671071,67.96962360500001,72.39876793,96.481175924,40.76242654000001,93.20581599500001,149.76629155199998,74.33289326
2000,3.06528279,4.5537512,64.38094869,161.04762534,102.55707954,55.87561806000001,84.016565852,79.47704278399999,61.366581366000005,107.5506705,164.48015691,85.954251558
2001,241.75020508000003,44.437934512000005,117.85764274,134.24322431800002,193.84611717,121.73980849999997,109.49206002,128.84605837400002,168.70546022000002,198.3419179,149.733927778,30.98000479
2002,122.80508405,36.4925801,139.895323926,168.20005987,147.97264286100003,70.47263995099999,58.385735925999995,74.2329551,49.764392049,101.936489407,119.58380923,96.23151703200001
2003,39.05270197,28.849799756,131.201565594,254.2748264,226.87183204000002,153.67278533200002,52.47165045000001,151.23248016399998,110.48139313599998,95.16814465,76.99747988,65.94231328000001
2004,98.16662313699999,80.07547582500001,99.572051833,247.96322740000005,142.17772174,61.63930611,72.12236211999999,104.45602174599999,189.90148654900003,33.98794186,115.742228445,86.11010393999999
2005,70.396671724,40.72327399300001,155.61189984100005,144.42547008999998,251.47587892,52.75440938,88.89356616399999,115.63851906999999,116.66987204699998,82.30017998999999,51.906722212,12.212489810000001
2006,36.96868731,42.642041655,173.6544247,255.51695465000006,223.003885436,57.6665772,14.817942378000001,45.03505717000001,56.79046057000001,77.5672498,211.492321784,125.46512276000001
2007,106.52624739000001,117.20353683,37.458361233000005,163.54569936,130.99160487,83.19701878,58.03797177999999,139.05827517999998,110.031185819,52.798497260000005,55.9674515,47.236474947000005
2008,42.836081246000006,26.75342883,142.55509650000002,140.45436897000002,110.14189472099999,82.00493258,66.62260236,101.759170518,76.57848715099999,160.68414325000003,148.57752699000002,16.87538387
2009,29.8600389,22.069268846,59.342998224,142.21233909,173.16863219999996,33.3931422,50.709803185,95.232702698,108.120698638,102.36554511099999,64.27574384,239.36824597
2010,53.98661552,170.30058114,161.12103032000005,272.9281094,150.6498554,141.11206647900002,81.54577299,119.26887787999999,131.66409663399997,133.52326918,51.407073248,95.75167904999999
2011,50.21036861,28.8606871,187.70411704499998,64.238726853,144.70338048,90.43354823,89.24732462,195.42023519999995,138.50141999000002,188.64800411,252.33978534,35.13663138
2012,4.8350282,21.23538528,53.47783469999999,295.64469162999995,116.96417117,112.06862937,124.49453612800001,137.92294562,165.684788135,175.400992137,176.79965259,113.608120242
2013,40.8799209,13.0826274,224.77691966,247.06780196600002,82.30144884299999,35.60006155000001,70.336101051,99.624333153,139.22695646,102.11423378999999,128.052391734,98.73065201
2014,19.21231857,71.28279179500001,117.20566279,86.410282657,122.43732876999998,45.74374210799999,66.7572158,169.85161940000003,91.96636342,124.21600824000001,71.454708804,60.929613079999996
