,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1983,0.0,65.59919379,55.356449270000006,92.725335617,285.61021816,119.92050005300001,41.25745071,117.29305098500001,150.27661347999998,196.30081651800003,147.5953599087,58.354269518
1984,10.674886610000001,21.013144716,47.7432048,194.9467196,171.94681549999999,98.32789986600002,144.53305877,107.97857815999998,97.91237305000001,75.62572257000001,57.072484323,45.57874962
1985,64.4526516,40.538967830000004,119.5322349,224.96904284000001,200.297344659,81.99501898599999,168.02871552,145.63487573,122.40418553,46.091412068000004,116.984287572,27.549611903999995
1986,22.806044725,31.567533487000002,99.48298216,222.58756928399998,141.90586221999996,62.52238265700001,75.76494777500001,85.11968187400001,93.347403316,110.45507346000001,68.553728939,58.41461312
1987,52.693256420999994,98.17210053,166.64473995,206.87892853500003,238.48329037,80.04581944499999,59.520769734999995,128.83814661300002,84.10454526000001,114.82166780330002,155.81655957,31.105101406
1988,108.12734067999999,78.41570576000001,103.21953719999999,279.90777560000004,105.038032226,101.67263851999999,164.648723395,217.315688152,196.77718883999998,142.35424425,51.453829039999995,0.0
1989,13.419009429,82.393835713,116.44896913000001,127.658539878,142.81728367699998,80.69015738,104.14097929799999,146.99401465999998,84.20160358,117.08358610999998,116.63753030399998,96.80061983
1990,46.450671459999995,111.238094,158.70103635000004,195.61955989999998,138.20536773999999,36.136685967,88.34609959,124.71271147000002,93.98667864000001,101.63651936,69.30233874,47.492566933
1991,59.37863072199999,75.74854358600001,146.04540498,159.97601094,294.38561221,63.988282600000005,130.27473976299999,129.05238156399997,103.80883113,145.81453724999997,72.63246588100002,29.802448378199998
1992,9.863256833,45.20532793,71.09973594,198.68243947000002,134.7145898,198.98203113999998,122.33961690999999,109.84173679,113.68790056999998,188.32989753000004,55.104777160000005,75.04327799400001
1993,80.636266057,74.51347732000002,62.91964328,98.77036676,184.97924169,83.57054824000002,42.29947564300001,118.55409020499998,88.07706374999998,85.43889401000001,56.75466455,34.031459291
1994,24.39048245,25.90955752,179.65454628,212.14882554,175.96504366,172.07229797,159.35555885999997,145.39103958999996,65.477416675,106.97332500999998,193.71022667000003,22.215943995
1995,46.96609445,42.76885401,183.84364071999997,193.74004727500002,134.2777666,137.78114901700002,108.56127388,91.83442310000002,103.25984756999999,166.35640935999996,148.65154407999998,67.88888243000001
1996,65.903295866,89.773409606,195.50663055,244.66104455500002,168.53206536,64.37955236,99.14540043,118.90232216,109.78270961000003,99.31422939000001,120.00136418000001,22.081042980000003
1997,47.65433883,0.0,138.49569181,247.70734282999996,85.725975984,69.78023203,88.61119551999998,118.09624185999998,10.11718227,164.63274725000002,113.4744118674,101.45455524500001
1998,164.79910482000003,64.27237764,77.32870198,192.93654757000004,155.72349936999998,115.409614186,155.29169178,100.07850099000001,99.33018835999998,162.53999358,91.78270925999999,14.482000440000002
1999,53.35945923,3.7462258999999998,151.93064833,150.39128193,106.91045467999999,114.58951191000001,103.730589695,131.22045194,60.764110030000005,176.9140348,119.25562667000001,41.94436677999999
2000,22.17887793,11.24098708,58.4982500798,181.77556784,163.79845637,89.13085991,92.32363002800001,146.216046917,98.54815993350002,156.20686008999996,102.030572522,71.88849303740001
2001,109.911177735,22.386669487,161.20399139999998,161.05952349,128.84283904,132.8233212,121.37924596299999,153.00457408,197.18844860000002,181.14462023000002,181.51442138,15.106942266
2002,77.46563189,69.92433560699999,168.27783654499999,186.5441353454,144.02581529999998,91.57483400200002,86.46994206,108.68014418900002,77.571438919,142.22629193000003,122.357799117,117.858804338
2003,55.448927792000006,28.56227246,100.1257009,225.52543027,206.65003794,183.96872989499997,121.08148733,239.12497625999998,123.77059206000001,64.537988158,67.308321907,70.68264927000001
2004,69.0480113,49.32956845,106.038142064,207.50805673000002,125.76792549999999,78.49204214500001,67.302897447,107.57199394999999,138.46037614,64.21254606400001,82.4316896,70.89143496999999
2005,49.83722322,28.4964248,112.21928591000002,129.18268227,182.55952252,72.85692398,126.80353979000002,108.65176949,120.545651285,89.75300487399998,55.57473967000001,9.732133208
2006,34.581430785,54.527222476999995,141.50470752,251.32435900000002,197.73453078,77.159180524,65.567016617,96.13369229099999,152.80519030000002,128.829737395,221.30492861000002,118.08653795000001
2007,58.045350756999994,118.58530690999999,67.88480748,155.40958215999999,208.15321567,90.87996752000001,179.75912026600002,153.05657888999997,167.95507311000003,73.08558324,62.659092476,57.36824233000001
2008,31.867971270000005,44.603683020000005,118.022986114,137.51476154,163.5018754,92.922530897,121.77745369000002,185.78927068000002,128.75206184,144.09833111,148.81369635999997,8.87566833
2009,50.11519900999999,23.205373719999997,60.36815903,222.21580403999997,163.389317154,50.002702264000014,61.3549755565,102.31617556,119.24491142999999,107.02112467699999,42.235329887,168.68729326
2010,45.58245152,150.44583740000002,136.79557616000005,211.54992572999998,212.65663359999996,89.38217171000001,89.82414990999999,84.33782163,122.54279598000001,140.78580824,58.759286509999995,87.16875976
2011,15.429566456,12.244656162399998,152.41381012,125.92077886999999,205.83884979999996,160.79102233999998,106.57238035,203.6288468,159.35790011000003,194.32806904999998,276.00433773,40.60451944
2012,8.9545346,12.139094420000001,30.41279801,295.44361490000006,183.10023170000002,145.264144956,152.384860815,107.07451922999998,242.41010633,156.18474557599998,146.190094696,122.92377667000001
2013,46.7050073046,8.580991054,224.39997350039994,259.72547555,144.70670755099997,57.171991420000005,118.190124412,179.82105153000006,191.48929154000004,188.16817775999996,112.29466067700001,74.87692458999999
