,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1983,0.0,88.1251209,39.92236231,54.628913214,207.90572152000001,112.79246343999999,81.27222379,121.43792583499999,121.11678609,128.542558768,75.22876099,25.988662340000005
1984,0.7474978400000001,8.73484926,32.404184814,107.07666612000001,97.55161636,70.46115506599999,103.16963334900001,69.06364736000002,54.524325042,41.865782665,19.71821425,32.79282264
1985,33.19600770499999,11.233620744000001,99.60956312,176.5374063,186.668324127,45.25982488499999,93.26655116500001,84.61042497,41.19156006,29.67778389,92.95770955,4.38665373
1986,5.419494586,8.940186897,49.620630066,231.61471799999998,77.64255203,67.56519869399999,114.40350759,63.13482694100001,64.97386154,58.832961377,27.2760221865,17.15146934
1987,25.831408240000002,59.852861495000006,132.560711135,153.30848650000001,213.89633203000002,55.51680506,28.687971919999995,98.44183569100001,39.16101324,64.929309824,81.63034331,19.499018535
1988,36.963992877,32.269512660000004,75.92686885,221.76522430000003,90.585319745,67.51033793,139.3919362,121.16814517499999,147.322150111,132.44882076000002,21.113437334000004,0.0
1989,9.736278597,34.22372213,114.29710405499999,113.78033553999998,118.89780871000002,38.367482917000004,123.353606,111.127990623,74.36234967050001,106.90335243800001,65.054413,81.652819397
1990,14.36068539,85.17829889999999,90.94601245,142.87593152000002,92.52609596,35.18075841499999,87.308946195,86.18733984,57.74373651300001,49.644818876000016,38.493083822,20.91073578
1991,48.328878642,18.391201374,121.28591595,91.159075184,180.99729188999999,105.18971926999998,139.7312448,182.63448931000002,54.461624738000005,112.62575064999999,47.59402032,14.995734820000001
1992,8.574406076,23.750032309999998,28.374388519999997,174.28814115,54.85142114100001,76.544424835,125.12330534600001,116.91406717000001,107.23469489,190.49897947899998,18.842596826,53.318445446
1993,57.397277339,79.908735828,17.285070214999998,77.23849770500001,150.35067795999996,54.03477739999999,77.42954035999998,83.21672755999998,88.870618816,35.676980256,49.959265079999994,16.03988219
1994,8.189350244,9.093755465,113.73820472900002,153.53306158200002,163.70015674000004,128.805867465,130.69870959,127.84949183000003,26.715497914,63.236066252499995,143.416704898,22.410385665
1995,20.60212384,41.1763314415,104.429392634,124.15870953,96.85296955900002,78.20737679999999,128.138168925,69.05042963700001,80.519643059,100.129958534,71.96689593299999,26.975355925000006
1996,28.469306331000002,54.883688486,161.71866550000001,141.412404165,122.59893242,60.384859033999994,108.528137,144.84748247999997,81.48367225,54.55964913700001,73.584488746,8.169767343
1997,22.8612806,0.0,148.13323305,245.62091030000002,62.564087316,66.414185034,117.446610488,107.301782116,7.415040885,127.51337946,115.08039752299999,74.621811069
1998,126.5962216,72.14471444999998,36.67011365,140.28391055,123.832180725,102.85451404799998,161.803147095,106.471735727,88.830122615,134.247013553,66.87648639999999,4.891197457
1999,21.69571401,2.58829106,105.765574854,139.71882712000001,65.6551804,141.88984446,95.22423687,94.701996402,48.61238849,172.28948780000002,57.599223460000005,18.66913258
2000,11.73347685,0.0,16.53085134,134.59340895,117.08211041800001,56.11273405000001,121.28354224,165.91055516999998,64.9308429,147.06551706,64.14199257,31.291687144999997
2001,47.685487046,7.6314810500000005,121.09631179600002,102.19725138799998,96.604622217,137.97958240000003,161.194149552,104.36954240000001,113.44189876,125.832491875,106.709761055,10.55198274
2002,37.622139194,28.152652477000004,100.487029812,105.055721158,81.55289986,73.490866834,34.43785671,112.18912396,33.184068640999996,92.80249902,38.07622169,126.31496022000002
2003,13.431844110000002,9.2178249,72.99904070000001,247.44753212399996,188.488566824,122.25503429000001,110.98313839800001,177.4230699,64.28984987,33.0800178,46.573271816,47.63243204999999
2004,49.317801605999996,35.90531664,57.12475551000001,176.37994909999998,98.17545045000001,59.077129291,68.3706128685,110.53368943100001,62.94678538400001,66.55063496199999,77.32545299,54.23989925000001
2005,44.44499649200001,24.7425722,54.164752547,114.60722404,168.26227714000004,65.768846083,74.342742996,102.44865345600002,93.55592335,89.19954259000001,29.092361338999996,5.43610606
2006,25.74485758,41.37527356,71.91455796,218.57177745,105.75046893999999,51.524777021,68.06337331,111.23047245,140.96163909,121.57397475,161.925254303,62.191207825999996
2007,43.29730149,96.07850558,54.57208189000001,191.68897106,124.13163883,79.43384786,134.41848275,130.61487849499997,175.87894565,42.30033587,23.194942233,27.3665068
2008,9.787957239999999,17.653491617,74.69203856499999,91.03388655500001,105.384099789,121.38307337999998,87.22440955999998,161.96982237999998,103.67100198,129.61641109999997,122.10781983000001,2.177169687
2009,22.307527522,8.10263429,30.0934882,153.47995767799995,131.04549616,33.10126119,66.78816351100001,68.127430452,83.46292768199999,93.77882581399999,30.665816009999997,168.0508533
2010,40.276986359999995,133.37797127000002,126.45040267000002,163.70046733350003,191.03792976000003,61.219698652,137.10284314,63.44019790000001,75.99451280999999,93.09063122,30.10925366,38.623695523
2011,2.349673619,11.47418908,145.903976905,87.992562367,157.32291577,120.041460136,93.58272380599999,199.18749362,155.6386557,76.851556224,272.546263531,16.27403925
2012,3.5669961,21.089266512,21.629364896,299.70472293,160.61358036000001,92.81312770000001,176.70378816000002,98.461521206,212.88411876,110.520376867,104.70798804100001,95.891780299
2013,33.398008972999996,5.50077892,153.597698329,204.13421265,119.607905364,33.907553512,144.02501139,162.345600738,164.16220397,143.160919955,69.03099485999999,57.5450608
2014,7.28131563,42.2857144,100.816165246,45.069296945,135.808709445,81.980201487,130.80387730299998,142.348153935,68.40753465000002,190.58631165999998,62.574672155,7.6281612
